months reported,state,county ID,agency,population,violent,property,murder,rape,robbery,assault,burglary,larceny theft,motor vehicle theft,arson
12,IL,02210,HINSDALE,1575,1,152,0,0,0,1,16,132,4,0
12,IL,02211,ITASCA,8849,1,124,0,0,1,0,15,16,3,0
12,IL,02212,LISLE,2283,6,254,0,2,3,1,39,24,11,0
12,IL,02213,LOMBARD,4426,31,877,1,7,7,16,71,791,15,1
12,IL,02215,OAK BROOK,87,6,421,0,1,1,4,14,41,6,1
12,IL,02216,ROSELLE,19322,7,25,0,2,1,4,2,177,8,3
12,IL,02217,VILLA PARK,22136,19,496,0,4,7,8,43,425,28,0
12,IL,02218,WAYNE,162,0,5,0,0,0,0,4,1,0,0
12,IL,02219,WEST CHICAGO,27636,25,346,0,7,5,13,55,273,18,1
12,IL,02220,WESTMONT,2547,19,279,0,2,1,7,35,235,9,1
12,IL,02221,WHEATON,5386,28,37,0,5,12,11,48,311,11,2
12,IL,02222,WINFIELD,9582,0,42,0,0,0,0,8,32,2,0
12,IL,02223,WOOD DALE,1416,9,15,0,1,7,1,22,119,9,0
12,IL,02224,WOODRIDGE,33488,37,373,1,6,12,18,29,334,1,1
12,IL,02225,WARRENVILLE,134,11,1,0,5,1,5,14,81,5,0
12,IL,02227,DARIEN,22423,13,33,0,2,3,8,42,278,1,3
12,IL,02229,OAKBROOK TERRACE,2165,4,117,0,2,0,2,1,15,2,0
12,IL,02230,WILLOWBROOK,8675,5,12,0,0,3,2,8,16,6,0
12,IL,02231,BURR RIDGE,688,2,66,0,0,1,1,17,46,3,0
12,IL,02237,COLLEGE OF DUPAGE,0,1,55,0,0,0,1,2,52,1,0
12,IL,02250,NAPERVILLE PARK DIS,0,0,1,0,0,0,0,0,1,0,0
12,IL,02270,BENEDICTINE UN: LIS,0,3,23,0,0,2,1,1,21,1,0
12,IL,04501,AURORA,5212,145,775,2,11,28,14,132,613,3,5
12,IL,04514,ST. CHARLES,565,0,8,0,0,0,0,1,7,0,0
12,IL,09902,BOLINGBROOK,1616,3,22,0,0,1,2,2,19,1,0
12,IL,02200,DUPAGE,95395,47,736,1,6,5,35,143,564,29,0
12,IL,02233,DUPAGE CO FOREST,0,0,2,0,0,0,0,0,2,0,0
12,IL,02303,PARIS,8497,33,189,0,3,1,29,43,137,9,0
12,IL,02300,EDGAR,826,21,64,0,1,0,2,36,23,5,2
04,IL,02401,ALBION,1972,0,7,0,0,0,0,3,4,0,0
12,IL,09702,GRAYVILLE,73,6,1,0,0,0,6,1,9,0,0
03,IL,02400,EDWARDS,361,0,9,0,0,0,0,2,7,0,0
12,IL,02501,ALTAMONT,231,3,35,0,0,0,3,1,25,0,0
12,IL,02502,EFFINGHAM,12619,52,49,0,7,1,44,45,347,17,3
08,IL,02506,TEUTOPOLIS,1571,0,3,0,0,0,0,0,3,0,0
12,IL,02500,EFFINGHAM,1781,14,113,0,1,0,13,29,75,9,2
12,IL,02602,ST. ELMO,1416,3,21,0,1,0,2,2,17,2,0
12,IL,02604,VANDALIA,745,19,187,0,4,0,15,34,151,2,0
12,IL,02600,FAYETTE,12534,5,64,0,3,0,2,1,5,4,0
12,IL,02701,GIBSON CITY,3342,5,56,0,0,1,4,31,25,0,0
12,IL,02702,PAXTON,44,13,55,0,1,0,12,12,4,3,0
12,IL,02700,FORD,5216,1,9,0,0,1,9,28,61,1,1
12,IL,02801,BENTON,744,24,19,0,0,2,22,39,7,0,0
12,IL,02803,ROYALTON,1137,3,8,0,0,0,3,0,8,0,0
12,IL,02804,SESSER,191,2,23,0,0,0,2,4,19,0,0
12,IL,02805,WEST FRANKFORT,892,6,155,0,0,6,0,4,1,15,1
12,IL,02809,WEST CITY,652,1,96,0,0,0,1,11,85,0,0
12,IL,02800,FRANKLIN,1619,13,156,0,0,1,12,38,14,14,1
12,IL,02902,CANTON,14371,19,271,0,8,1,1,43,225,3,4
12,IL,02904,FARMINGTON,2362,3,57,0,1,1,1,21,34,2,0
12,IL,02915,LONDON MILLS,374,8,8,0,1,0,7,2,6,0,0
12,IL,02918,CANTON PARK DISTRIC,0,0,0,0,0,0,0,0,0,0,0
12,IL,02900,FULTON,14166,11,94,0,3,0,8,31,54,9,3
07,IL,03002,SHAWNEETOWN,1187,1,13,0,0,0,1,3,9,1,0
07,IL,03003,OLD SHAWNEETOWN,181,1,1,0,1,0,0,0,1,0,0
12,IL,03000,GALLATIN,3165,4,43,0,1,0,3,14,27,2,0
12,IL,03101,CARROLLTON,2431,1,16,0,0,0,1,7,8,1,0
12,IL,03102,GREENFIELD,143,0,8,0,0,0,0,2,6,0,0
12,IL,03103,ROODHOUSE,1771,9,16,0,0,0,9,1,14,1,0
12,IL,03104,WHITE HALL,2465,8,28,0,1,0,7,13,14,1,1
12,IL,03100,GREENE,5845,5,39,0,1,1,3,14,24,1,1
12,IL,03201,COAL CITY,5522,5,78,0,0,2,3,9,69,0,1
12,IL,03204,MORRIS,13993,21,324,0,4,2,15,5,269,5,0
12,IL,03206,MINOOKA,8418,5,89,0,0,0,5,5,83,1,0
12,IL,05009,SENECA,6,0,0,0,0,0,0,0,0,0,0
12,IL,05301,DWIGHT,6,0,0,0,0,0,0,0,0,0,0
12,IL,09903,BRAIDWOOD,5,0,0,0,0,0,0,0,0,0,0
12,IL,09918,CHANNAHON,3213,2,15,0,0,1,1,1,14,0,0
12,IL,09960,DIAMOND,2478,0,31,0,0,0,0,0,31,0,0
12,IL,09961,GODLEY,57,0,0,0,0,0,0,0,0,0,0
12,IL,03200,GRUNDY,1551,11,139,0,1,0,1,52,87,0,0
12,IL,03300,HAMILTON,5497,2,47,0,0,0,2,14,3,3,0
12,IL,03401,CARTHAGE,253,0,13,0,0,0,0,3,9,1,0
12,IL,03406,LA HARPE,1195,2,2,0,0,0,2,8,11,1,0
12,IL,03408,PLYMOUTH,484,0,4,0,0,0,0,2,2,0,0
12,IL,03409,WARSAW,155,2,2,1,0,1,0,2,0,0,0
12,IL,03400,HANCOCK,7459,4,118,0,0,0,4,14,11,3,2
12,IL,03500,HARDIN,4147,11,45,0,0,0,11,13,32,0,0
12,IL,03606,STRONGHURST,834,0,1,0,0,0,0,0,1,0,0
12,IL,03704,CAMBRIDGE,2124,3,12,0,0,0,3,3,9,0,0
12,IL,03705,COLONA,575,7,78,0,0,0,7,12,63,3,0
12,IL,03707,GENESEO,6537,7,13,1,0,0,6,12,91,0,0
12,IL,03709,KEWANEE,12621,37,425,0,13,1,23,6,36,5,2
12,IL,03710,ORION,1845,0,7,0,0,0,0,2,5,0,0
12,IL,03712,BLACK HAWK COL: KEW,0,0,3,0,0,0,0,1,2,0,0
12,IL,08103,COAL VALLEY,12,0,1,0,0,0,0,0,1,0,0
12,IL,03700,HENRY,16227,3,72,0,0,0,3,25,43,4,0
12,IL,03801,WATSEKA,519,9,171,0,1,1,7,6,19,2,3
12,IL,03802,GILMAN,176,3,44,0,0,1,2,5,38,1,1
12,IL,03804,ONARGA,1322,1,1,0,0,0,1,1,0,0,0
12,IL,03800,IROQUOIS,19953,21,215,0,5,2,14,74,132,9,1
12,IL,03901,CARBONDALE,2635,138,939,0,26,66,46,335,565,39,1
12,IL,03902,MURPHYSBORO,7813,61,346,1,1,24,26,66,278,2,2
12,IL,03903,SOUTHERN IL U:CARBO,0,16,229,0,8,1,7,37,192,0,0
12,IL,03904,DE SOTO,1591,8,6,0,0,0,8,2,4,0,0
12,IL,03900,JACKSON,23273,28,196,1,7,4,16,73,112,11,0
12,IL,04001,NEWTON,286,4,54,0,0,1,3,13,39,2,1
08,IL,04000,JASPER,6749,0,29,0,0,0,0,12,16,1,0
12,IL,04101,MOUNT VERNON,15232,192,948,0,2,21,151,194,735,19,8
12,IL,04103,REND LAKE COLLEGE,0,0,8,0,0,0,0,0,7,1,0
12,IL,04100,JEFFERSON,23337,28,224,1,2,2,23,72,143,9,4
12,IL,04201,GRAFTON,649,2,1,0,0,1,1,1,9,0,0
12,IL,04202,JERSEYVILLE,8589,12,249,0,3,1,8,41,196,12,6
12,IL,05902,BRIGHTON,297,0,1,0,0,0,0,0,1,0,0
12,IL,04200,JERSEY,132,9,114,0,7,0,2,32,8,2,0
12,IL,04301,EAST DUBUQUE,1678,12,18,0,0,0,12,2,16,0,0
12,IL,04302,ELIZABETH,755,1,1,0,0,0,1,5,4,1,0
12,IL,04303,GALENA,3347,1,29,0,0,0,1,5,22,2,0
11,IL,04304,HANOVER,819,1,7,0,0,0,1,2,5,0,0
12,IL,04305,STOCKTON,1816,6,31,0,1,0,5,3,28,0,2
12,IL,04306,WARREN,1395,1,14,0,0,0,1,2,11,1,0
12,IL,04300,JO DAVIESS,1215,2,88,0,0,0,2,22,61,5,0
12,IL,10004,MARION,2,0,0,0,0,0,0,0,0,0,0
12,IL,04401,VIENNA,1453,2,8,0,1,0,1,2,6,0,0
12,IL,04400,JOHNSON,1147,25,76,0,0,0,25,16,6,0,0
12,IL,04506,ELGIN,85896,172,1551,2,36,51,83,232,1254,65,12
12,IL,02218,WAYNE,856,0,2,0,0,0,0,2,0,0,0
12,IL,04501,AURORA,136425,38,231,6,29,74,271,347,164,8,13
12,IL,04502,BATAVIA,26445,36,372,0,6,5,25,23,346,3,8
12,IL,04503,CARPENTERSVILLE,38363,33,589,1,6,16,1,91,494,4,1
12,IL,04505,ELBURN,5675,1,3,0,0,0,1,6,23,1,1
12,IL,04507,GENEVA,21739,7,177,1,2,0,4,2,156,1,0
12,IL,04508,HAMPSHIRE,5782,2,18,0,0,0,2,0,17,1,0
12,IL,04509,MONTGOMERY,864,12,16,0,4,3,5,15,87,4,3
12,IL,04510,NORTH AURORA,17216,23,221,0,4,12,7,36,18,5,12
12,IL,04511,PINGREE GROVE,572,3,16,0,2,0,1,3,13,0,2
12,IL,04512,SLEEPY HOLLOW,3338,1,17,0,0,0,1,2,15,0,0
12,IL,04513,SOUTH ELGIN,22248,26,237,0,1,2,23,27,27,3,0
12,IL,04514,ST. CHARLES,3277,2,482,0,3,2,15,62,413,7,1
12,IL,04517,WEST DUNDEE,7375,2,181,1,1,0,0,11,168,2,0
12,IL,04518,MAPLE PARK,673,1,1,0,0,0,1,0,1,0,0
12,IL,04521,GILBERTS,757,4,26,0,0,0,4,1,25,0,0
12,IL,04527,FOX VALLEY PARK DIS,0,4,7,0,1,3,0,3,67,0,0
12,IL,04533,ELGIN COMMUNITY COL,0,0,16,0,0,0,0,0,15,1,0
12,IL,04534,CAMPTON HILLS,11351,2,34,0,0,0,2,9,23,2,1
12,IL,05601,ALGONQUIN,8763,5,128,0,0,1,4,8,119,1,2
12,IL,05607,HUNTLEY,6234,1,51,0,0,0,1,5,45,1,0
12,IL,04500,KANE,6176,73,389,0,14,9,5,119,251,19,3
12,IL,04526,KANE CNTY FOREST,0,7,3,0,1,2,4,0,3,0,0
12,IL,04602,KANKAKEE,2726,221,1232,6,28,93,94,292,96,34,15
12,IL,04601,BRADLEY,15766,22,651,0,1,5,16,51,586,14,0
12,IL,04603,BOURBONNAIS,18565,3,38,0,5,7,18,37,337,6,1
12,IL,04606,ST. ANNE,1233,0,28,0,0,0,0,7,21,0,0
12,IL,04610,HERSCHER,1572,1,11,0,0,0,1,0,11,0,0
11,IL,04611,GRANT PARK,1311,0,13,0,0,0,0,7,6,0,0
12,IL,04600,KANKAKEE,32747,49,361,5,9,7,28,126,21,25,1
12,IL,01903,SANDWICH,168,0,2,0,0,0,0,1,1,0,0
12,IL,03206,MINOOKA,898,1,1,0,0,0,1,1,9,0,0
12,IL,04509,MONTGOMERY,11241,15,148,1,5,3,6,21,122,5,3
12,IL,04701,PLANO,11147,2,113,0,0,0,2,19,91,3,1
12,IL,04702,YORKVILLE,17929,9,169,0,5,2,2,23,139,7,1
12,IL,04703,OSWEGO,32599,26,498,0,11,3,12,4,453,5,6
12,IL,09907,JOLIET,155,35,24,1,2,8,24,44,152,8,3
12,IL,09911,PLAINFIELD,2223,1,18,0,0,0,1,2,15,1,0
12,IL,04700,KENDALL,3431,25,26,0,4,1,2,76,176,8,2
12,IL,02915,LONDON MILLS,9,0,0,0,0,0,0,0,0,0,0
12,IL,04804,GALESBURG,31538,126,135,2,28,2,76,257,754,24,2
12,IL,04807,YATES CITY,579,1,12,0,1,0,0,8,4,0,0
12,IL,04800,KNOX,12247,23,195,0,5,0,18,88,97,1,3
12,IL,01904,SOMONAUK,254,1,4,0,0,0,1,1,3,0,0
12,IL,05001,LA SALLE,9368,9,172,0,2,2,5,29,137,6,1
12,IL,05003,MARSEILLES,512,12,14,0,4,1,7,28,71,5,0
12,IL,05004,MENDOTA,7318,1,111,0,3,2,5,39,72,0,0
12,IL,05006,OGLESBY,3699,3,52,0,0,0,3,9,42,1,0
12,IL,05007,OTTAWA,18517,15,487,0,1,2,12,52,427,8,3
12,IL,05008,PERU,161,6,21,0,3,0,3,14,194,2,2
12,IL,05009,SENECA,236,15,58,0,0,0,15,15,43,0,0
12,IL,05010,STREATOR,13256,27,455,0,5,7,15,91,359,5,5
12,IL,05011,EARLVILLE,1651,2,32,0,1,0,1,8,23,1,0
12,IL,05013,GRAND RIDGE,543,0,2,0,0,0,0,0,2,0,0
12,IL,05016,TONICA,751,0,4,0,0,0,0,1,3,0,0
12,IL,05022,TRI-CNTY DRUG ENF N,0,0,0,0,0,0,0,0,0,0,0
12,IL,05000,LA SALLE,35847,28,248,0,9,4,15,81,165,2,3
12,IL,01603,BARRINGTON,468,1,47,0,1,0,0,5,41,1,0
12,IL,01604,BARRINGTON HILLS,616,0,3,0,0,0,0,1,2,0,0
12,IL,01614,BUFFALO GROVE,27975,6,193,0,2,1,3,27,165,1,1
12,IL,04901,ANTIOCH,14398,16,225,0,2,1,13,21,198,6,2
12,IL,04902,RIVERWOODS,3654,0,22,0,0,0,0,8,14,0,0
12,IL,04903,DEERFIELD,18134,7,128,0,0,1,6,21,14,3,1
12,IL,04904,FOX LAKE,133,11,138,0,0,2,9,2,118,0,0
12,IL,04905,GRAYSLAKE,21132,24,276,0,2,4,18,34,229,13,5
12,IL,04906,GURNEE,31273,33,1387,0,6,12,15,56,1311,2,1
12,IL,04907,HIGHLAND PARK,2992,19,335,0,5,2,12,46,279,1,1
12,IL,04908,HIGHWOOD,5328,2,35,0,0,0,2,6,29,0,1
12,IL,04909,LAKE BLUFF,57,0,45,0,0,0,0,5,39,1,0
12,IL,04910,LAKE FOREST,19343,2,145,0,0,0,2,19,124,2,0
12,IL,04911,LAKE VILLA,8847,7,68,0,2,0,5,1,56,2,0
12,IL,04912,LAKE ZURICH,257,6,39,0,3,0,3,21,288,0,1
12,IL,04913,LIBERTYVILLE,2456,11,265,0,1,1,9,21,239,5,0
12,IL,04914,MUNDELEIN,31464,18,259,1,3,3,11,46,27,6,1
09,IL,04915,NORTH CHICAGO,29458,11,28,3,13,26,59,18,16,12,51
12,IL,04916,ROUND LAKE,1853,23,151,0,3,6,14,16,134,1,0
12,IL,04917,ROUND LAKE BEACH,2867,35,662,1,6,5,23,6,592,1,0
12,IL,04918,ROUND LAKE HEIGHTS,2736,13,28,0,1,2,1,4,24,0,0
12,IL,04919,ROUND LAKE PARK,7352,2,81,0,0,1,1,16,64,1,0
12,IL,04920,WAUCONDA,1387,8,11,0,4,0,4,21,86,3,1
12,IL,04921,WAUKEGAN,88747,39,2576,6,27,151,26,654,1837,85,22
12,IL,04922,WINTHROP HARBOR,6726,1,46,1,6,0,3,5,4,1,0
12,IL,04923,ZION,24316,17,817,1,2,38,111,275,491,51,2
12,IL,04924,ISLAND LAKE,333,0,31,0,0,0,0,11,2,0,0
12,IL,04925,PARK CITY,7366,12,116,0,5,3,4,27,77,12,0
12,IL,04926,VERNON HILLS,25759,9,59,0,1,4,4,41,466,2,11
12,IL,04927,BANNOCKBURN,1575,0,1,0,0,0,0,0,1,0,0
12,IL,04929,LINCOLNSHIRE,7279,7,4,0,5,0,2,6,34,0,0
12,IL,04930,LINDENHURST,14519,7,53,0,2,0,5,6,46,1,0
12,IL,04932,COLLEGE OF LAKE COU,0,0,62,0,0,0,0,11,51,0,0
12,IL,04933,TOWER LAKES,1275,0,4,0,0,0,0,1,3,0,0
12,IL,04936,KILDEER,397,0,33,0,0,0,0,4,29,0,1
12,IL,04938,HAWTHORN WOODS,7861,0,22,0,0,0,0,5,15,2,0
12,IL,05604,FOX RIVER GROVE,488,1,5,0,0,0,1,1,4,0,0
12,IL,05616,LAKEMOOR,3469,3,21,0,0,0,3,5,16,0,0
12,IL,04900,LAKE,129185,81,1438,0,25,15,41,387,996,55,9
12,IL,04941,LAKE CO FOREST PR,0,0,25,0,0,0,0,2,23,0,0
12,IL,05102,LAWRENCEVILLE,438,12,58,0,0,1,11,27,27,4,1
04,IL,05103,SUMNER,3148,1,4,0,0,0,1,1,3,0,0
12,IL,05100,LAWRENCE,6522,0,58,0,0,0,0,16,25,17,0
12,IL,05202,AMBOY,2369,6,18,0,0,0,6,1,8,0,0
12,IL,05203,DIXON,1524,14,232,0,6,3,5,32,195,5,0
12,IL,05204,FRANKLIN GROVE,976,1,4,0,1,0,0,1,3,0,0
12,IL,05200,LEE,1548,1,1,1,3,2,4,42,57,1,3
12,IL,05010,STREATOR,99,0,4,0,0,0,0,1,3,0,0
12,IL,05301,DWIGHT,4122,3,26,0,0,1,2,5,2,1,0
12,IL,05302,PONTIAC,11635,44,327,0,8,3,33,43,277,7,4
09,IL,05303,FAIRBURY,3675,5,4,0,4,0,1,11,28,1,0
12,IL,05300,LIVINGSTON,18454,2,148,0,11,0,9,38,15,5,1
12,IL,05402,LINCOLN,14234,7,412,0,4,5,61,59,337,16,3
12,IL,05403,MOUNT PULASKI,1534,0,9,0,0,0,0,0,9,0,0
12,IL,05400,LOGAN,12413,15,84,0,3,0,12,43,37,4,0
12,IL,03408,PLYMOUTH,2,0,0,0,0,0,0,0,0,0,0
12,IL,05501,BLANDINSVILLE,644,0,1,0,0,0,0,1,0,0,0
12,IL,05503,COLCHESTER,1379,0,3,0,0,0,0,1,2,0,0
12,IL,05504,MACOMB,19262,54,3,1,8,5,4,5,244,6,0
12,IL,05505,WESTERN ILLINOIS UN,0,14,113,0,5,1,8,9,12,2,2
12,IL,05500,MCDONOUGH,11116,7,54,0,1,0,6,13,41,0,0
12,IL,01604,BARRINGTON HILLS,134,0,6,0,0,0,0,2,4,0,0
12,IL,04904,FOX LAKE,491,0,7,0,0,0,0,1,6,0,0
12,IL,04924,ISLAND LAKE,4696,2,45,1,1,0,0,15,29,1,0
12,IL,05601,ALGONQUIN,2183,13,319,0,1,2,1,21,294,4,5
12,IL,05602,CARY,17961,18,119,0,7,2,9,11,18,0,2
12,IL,05603,CRYSTAL LAKE,4294,52,842,0,7,4,41,57,77,15,4
12,IL,05604,FOX RIVER GROVE,421,5,49,0,1,0,4,11,36,2,2
12,IL,05605,HARVARD,9217,1,13,0,4,0,6,2,83,0,1
12,IL,05607,HUNTLEY,19268,6,157,1,0,1,4,14,141,2,0
12,IL,05609,LAKE IN THE HILLS,28925,17,14,0,5,6,6,18,112,1,3
12,IL,05610,MARENGO,7499,13,7,0,1,0,12,9,59,2,1
12,IL,05611,MCCULLOM LAKE,128,0,2,0,0,0,0,2,0,0,0
12,IL,05612,MCHENRY,2659,24,332,0,9,4,11,38,286,8,1
12,IL,05613,RICHMOND,1892,3,17,0,0,0,3,1,16,0,0
12,IL,05614,JOHNSBURG,6293,4,122,0,1,1,2,8,11,4,0
12,IL,05615,WOODSTOCK,25222,34,359,0,8,5,21,55,31,3,1
12,IL,05616,LAKEMOOR,2535,2,15,0,0,0,2,3,12,0,0
12,IL,05617,LAKEWOOD,3799,1,5,0,0,0,1,2,2,1,0
12,IL,05618,OAKWOOD HILLS,279,0,7,0,0,0,0,0,7,0,0
12,IL,05619,SPRING GROVE,5718,4,41,0,3,0,1,7,34,0,1
12,IL,05625,BULL VALLEY,118,1,2,0,0,0,1,0,2,0,0
12,IL,05626,PRAIRIE GROVE,1875,0,16,0,0,0,0,8,7,1,0
12,IL,05629,MCHENRY COUNTY COLL,0,0,5,0,0,0,0,1,4,0,0
12,IL,05600,MCHENRY,671,64,453,0,17,3,44,17,346,0,5
12,IL,05628,MCHENRY CNTY CONS,0,1,3,0,0,0,1,1,2,0,0
12,IL,05701,BLOOMINGTON,79451,333,1696,3,58,32,24,31,1327,59,7
12,IL,05702,NORMAL,55185,12,158,0,16,25,61,156,882,2,5
12,IL,05703,CHENOA,327,3,12,0,2,0,1,2,9,1,0
12,IL,05704,HEYWORTH,2934,4,35,0,0,2,2,7,27,1,1
12,IL,05705,LE ROY,3627,8,32,0,2,0,6,8,23,1,0
12,IL,05707,DANVERS,1168,0,6,0,0,0,0,5,1,0,0
12,IL,05708,COLFAX,165,2,6,0,0,0,2,2,4,0,0
12,IL,05711,HUDSON,1883,1,17,0,0,0,1,4,12,1,0
12,IL,05712,MCLEAN,837,0,12,0,0,0,0,8,4,0,0
12,IL,05714,STANFORD,6,0,6,0,0,0,0,1,5,0,0
04,IL,05715,ILLINOIS STATE UNIV,0,6,57,0,1,1,4,6,51,0,2
12,IL,05700,MCLEAN,236,25,177,0,5,1,19,62,19,6,0
12,IL,05802,DECATUR,74373,355,2225,1,1,93,251,644,1519,62,24
06,IL,05801,BLUE MOUND,1132,1,1,0,0,0,1,1,9,0,0
12,IL,05803,MAROA,1755,3,13,0,0,0,3,5,8,0,0
12,IL,05804,MOUNT ZION,5931,4,32,0,0,3,1,9,23,0,0
12,IL,05807,DECATUR PARK DISTRI,0,11,25,0,2,2,7,9,16,0,0
12,IL,05809,WARRENSBURG,1186,0,4,0,0,0,0,1,3,0,0
12,IL,05814,MILLIKIN UNIVERSITY,0,0,33,0,0,0,0,3,3,0,0
12,IL,05800,MACON,24431,22,295,1,0,3,18,66,226,3,0
12,IL,05860,NORFLK STHRN RW:,0,0,6,0,0,0,0,0,6,0,0
12,IL,05901,BENLD,1512,5,39,0,0,0,5,1,29,0,0
12,IL,05902,BRIGHTON,1921,5,11,0,2,0,3,1,9,1,0
12,IL,05904,CARLINVILLE,5787,15,156,0,0,1,14,31,121,4,1
12,IL,05905,GILLESPIE,3226,7,55,0,1,0,6,8,46,1,0
10,IL,05906,GIRARD,248,8,38,0,0,0,8,9,28,1,1
12,IL,05907,MOUNT OLIVE,241,2,4,0,0,0,2,1,3,0,0
12,IL,05909,STAUNTON,577,7,67,0,1,1,5,25,42,0,0
12,IL,05910,VIRDEN,3283,1,43,0,0,0,1,11,31,1,0
12,IL,05900,MACOUPIN,1889,4,19,0,0,0,4,65,121,4,0
12,IL,00305,PIERRON,59,0,0,0,0,0,0,0,0,0,0
12,IL,06001,ALTON,27157,148,1235,2,21,3,95,254,916,65,9
12,IL,06002,BETHALTO,941,24,115,1,15,3,5,17,95,3,0
12,IL,06003,COLLINSVILLE,2252,46,666,0,11,7,28,14,543,19,4
12,IL,06004,EAST ALTON,6141,21,169,0,6,1,5,37,127,5,0
12,IL,06005,EDWARDSVILLE,24757,19,331,0,2,1,16,56,261,14,0
12,IL,06008,HARTFORD,1392,2,18,0,1,0,1,1,17,0,0
12,IL,06009,HIGHLAND,9838,2,172,0,3,2,15,7,163,2,0
12,IL,06012,MARYVILLE,7846,7,76,0,0,1,6,2,5,6,0
12,IL,06013,ROXANA,15,6,54,0,1,1,4,3,43,8,0
12,IL,06014,TROY,114,13,111,0,1,1,11,28,75,8,0
12,IL,06016,WOOD RIVER,137,28,455,0,3,1,15,77,367,11,1
12,IL,06017,SOUTHERN IL U:EDWAR,0,7,123,0,2,2,3,9,112,2,0
12,IL,06019,SOUTH ROXANA,24,4,38,0,0,0,4,2,16,2,0
12,IL,06021,PONTOON BEACH,5651,5,137,0,1,1,3,17,111,9,0
12,IL,06023,GLEN CARBON,12948,15,15,0,2,0,13,16,88,1,1
12,IL,06024,MARINE,943,0,17,0,0,0,0,13,4,0,0
12,IL,06038,GRANTFORK,332,0,1,0,0,0,0,0,1,0,0
12,IL,06041,GODFREY,17841,25,39,0,3,3,19,37,265,7,0
12,IL,06094,TERMINAL RAILROAD A,0,0,7,0,0,0,0,0,7,0,0
12,IL,08220,FAIRMONT CITY,46,0,0,0,0,0,0,0,0,0,0
12,IL,06000,MADISON,58338,59,544,0,8,2,49,172,333,39,3
12,IL,06039,NORFLK STHRN RW:,0,0,4,0,0,0,0,2,2,0,0
02,IL,06101,CENTRAL CITY,1128,0,5,0,0,0,0,0,5,0,0
12,IL,06102,CENTRALIA,1153,79,492,0,11,9,59,129,348,15,1
12,IL,06104,SALEM,7318,9,292,0,4,0,5,53,237,2,0
05,IL,06106,WAMAC,499,5,5,1,1,0,3,1,2,2,0
12,IL,06109,PATOKA,569,0,3,0,0,0,0,1,2,0,0
12,IL,06100,MARION,17488,11,14,1,5,2,3,59,6,21,0
12,IL,06201,HENRY,2338,15,34,0,1,1,13,12,21,1,0
12,IL,06202,LACON,1833,3,16,0,1,0,2,7,9,0,0
12,IL,06200,MARSHALL,6443,2,4,0,0,0,2,23,17,0,1
12,IL,06301,HAVANA,3176,13,113,0,1,1,11,19,93,1,0
06,IL,06306,EASTON,36,0,0,0,0,0,0,0,0,0,0
12,IL,06300,MASON,6821,18,87,0,5,0,13,18,68,1,0
12,IL,06403,METROPOLIS,6442,4,27,0,11,4,25,39,228,3,2
12,IL,06400,MASSAC,8535,6,58,0,3,0,3,26,3,2,0
12,IL,06502,ATHENS,1961,3,11,0,1,0,2,1,1,0,0
12,IL,06500,MENARD,839,5,31,0,2,0,3,9,21,1,0
12,IL,06601,ALEDO,3641,3,34,0,0,0,3,5,28,1,0
12,IL,09401,ALEXIS,318,0,0,0,0,0,0,0,0,0,0
12,IL,06701,COLUMBIA,136,9,1,0,0,1,8,39,58,3,0
12,IL,06702,WATERLOO,1176,0,14,0,0,0,0,1,13,0,0
12,IL,06703,VALMEYER,1261,2,2,0,1,0,1,2,18,0,0
12,IL,06700,MONROE,1219,2,46,0,1,1,0,15,31,0,0
12,IL,06801,HILLSBORO,6123,18,68,0,0,0,18,2,43,5,1
12,IL,06802,LITCHFIELD,6787,1,137,0,1,5,4,18,116,3,0
12,IL,06803,NOKOMIS,2212,7,34,0,0,1,6,6,27,1,0
12,IL,06804,RAYMOND,987,1,0,0,1,0,0,0,0,0,0
12,IL,06805,WITT,883,0,5,0,0,0,0,2,3,0,0
12,IL,06807,IRVING,48,1,7,0,0,0,1,2,5,0,0
12,IL,06800,MONTGOMERY,11686,9,98,0,0,4,5,29,68,1,0
12,IL,06901,JACKSONVILLE,19176,18,58,1,3,3,11,95,41,3,1
12,IL,06903,WAVERLY,1271,0,5,0,0,0,0,1,3,1,0
12,IL,06904,SOUTH JACKSONVILLE,3281,1,15,0,0,1,0,4,11,0,0
12,IL,06900,MORGAN,9593,12,94,0,7,0,5,23,69,2,1
12,IL,02102,ARTHUR,89,0,4,0,0,0,0,1,3,0,0
12,IL,07002,LOVINGTON,1113,2,9,0,1,0,1,4,4,1,0
12,IL,10104,ROCKFORD,2,0,0,0,0,0,0,0,0,0,0
09,IL,07101,FORRESTON,1391,0,14,0,0,0,0,2,12,0,0
12,IL,07103,OREGON,362,11,7,0,1,0,1,9,6,1,0
12,IL,07104,POLO,2278,5,29,0,4,0,1,6,23,0,1
12,IL,07106,BYRON,3669,0,3,0,0,0,0,5,23,2,0
12,IL,07100,OGLE,28795,15,123,0,1,3,11,33,89,1,0
12,IL,07207,PEORIA,116923,759,4858,7,68,23,454,1224,3442,192,41
12,IL,07201,BARTONVILLE,6473,22,223,0,6,1,15,3,188,5,0
12,IL,07203,CHILLICOTHE,6185,12,17,0,0,0,12,8,94,5,0
12,IL,07204,ELMWOOD,2117,1,9,0,0,0,1,7,2,0,0
12,IL,07209,PEORIA HEIGHTS,674,23,156,0,4,3,16,31,122,3,1
